,taxon_name_w_authors,v13_accepted_name_w_author,v14_taxon_name_w_authors,v14_chained_accepted_name_w_author,v14_chained_accepted_species,v14_direct_accepted_name_w_author,v14_direct_accepted_species,v14_chained_accepted_genus,v14_direct_accepted_genus
1177050,Microlaena carsei Cheeseman,Ehrharta diplax var. diplax,Ehrharta diplax var. diplax,Ehrharta diplax var. diplax,Ehrharta diplax,Microlaena carsei Cheeseman,Microlaena carsei,Ehrharta,Microlaena
1183286,Pygmaeocereus H.Johnson & Backeb.,Haageocereus Backeb.,Haageocereus Backeb.,Haageocereus Backeb.,,Pygmaeocereus H.Johnson & Backeb.,,Haageocereus,Pygmaeocereus
1185104,Ceratogynum Wight,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
1185105,Breyniopsis Beille,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
1185106,Diplomorpha Griff.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
1185107,Forsteria Steud.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
1185108,Heterocalymnantha Domin,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
1185109,Foersteria Scop.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
1185110,Melanthesa Blume,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
1185111,Melanthesopsis Müll.Arg.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
1185112,Sauropus Blume,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
1186609,Pentagonium Schauer,Philibertia Kunth,Philibertia Kunth,Philibertia Kunth,,Funastrum E.Fourn.,,Philibertia,Funastrum
1187056,Camelinopsis A.G.Mill.,Pseudocamelina (Boiss.) N.Busch,Pseudocamelina (Boiss.) N.Busch,Pseudocamelina (Boiss.) N.Busch,,Camelinopsis A.G.Mill.,,Pseudocamelina,Camelinopsis
1188020,Leucanthemum fontanesii Boiss. & Reut.,Plagius maghrebinus Vogt & Greuter,Plagius maghrebinus Vogt & Greuter,Plagius maghrebinus Vogt & Greuter,Plagius maghrebinus,Leucanthemum virgatum (Desr.) Clos,Leucanthemum virgatum,Plagius,Leucanthemum
1188059,Steirocoma (DC.) Rchb.,Disparago Gaertn.,Disparago Gaertn.,Disparago Gaertn.,,Stoebe L.,,Disparago,Stoebe
1189170,Ktenosachne Steud.,Rostraria Trin.,Rostraria Trin.,Rostraria Trin.,,Aegialina Schult.,,Rostraria,Aegialina
1191122,Wigandia Neck. ex Less.,Disparago Gaertn.,Disparago Gaertn.,Disparago Gaertn.,,Stoebe L.,,Disparago,Stoebe
1192102,Leucanthemum vulgare subsp. discoideum Arcang.,Leucanthemum virgatum (Desr.) Clos,Leucanthemum virgatum (Desr.) Clos,Leucanthemum virgatum (Desr.) Clos,Leucanthemum virgatum,Plagius grandis (L.) Alavi & Heywood,Plagius grandis,Leucanthemum,Plagius
1193064,Niveophyllum Matuda,Hechtia Klotzsch,Hechtia Klotzsch,Hechtia Klotzsch,,Bakerantha L.B.Sm.,,Hechtia,Bakerantha
1193393,Bakeria André,Hechtia Klotzsch,Hechtia Klotzsch,Hechtia Klotzsch,,Bakerantha L.B.Sm.,,Hechtia,Bakerantha
1195385,Aegialitis Trin.,Rostraria Trin.,Rostraria Trin.,Rostraria Trin.,,Aegialina Schult.,,Rostraria,Aegialina
1205926,Sucrea Soderstr.,Raddia Bertol.,Raddia Bertol.,Raddia Bertol.,,Sucrea Soderstr.,,Raddia,Sucrea
1215855,Polygonum tristachyum Baker,Fagopyrum cymosum (Trevir.) Meisn.,Fagopyrum cymosum (Trevir.) Meisn.,Fagopyrum cymosum (Trevir.) Meisn.,Fagopyrum cymosum,Oxygonum tristachyum (Baker) H.Perrier,Oxygonum tristachyum,Fagopyrum,Oxygonum
1216014,Gnaphalium javanicum Reinw. ex Blume,Pseudognaphalium affine (D.Don) Anderb.,Pseudognaphalium affine (D.Don) Anderb.,Pseudognaphalium affine (D.Don) Anderb.,Pseudognaphalium affine,Anaphalis javanica (Reinw. ex Blume) Martelli,Anaphalis javanica,Pseudognaphalium,Anaphalis
1216071,"Xylothamia G.L.Nesom, Y.B.Suh, D.R.Morgan & B.B.Simpson",Gundlachia A.Gray,Gundlachia A.Gray,Gundlachia A.Gray,,"Xylothamia G.L.Nesom, Y.B.Suh, D.R.Morgan & B.B.Simpson",,Gundlachia,Xylothamia
1219852,Euchilus R.Br.,Pultenaea Sm.,Pultenaea Sm.,Pultenaea Sm.,,Euchilus R.Br.,,Pultenaea,Euchilus
1239254,Billardiera Moench,Verbena L.,Verbena L.,Verbena L.,,Glandularia J.F.Gmel.,,Verbena,Glandularia
1240911,× Mangave D.Klein,Agave L.,Agave L.,Agave L.,,× Mangave D.Klein,,Agave,× Mangave
1241310,Parryodes Jafri,Arabis L.,Arabis L.,Arabis L.,,Parryodes Jafri,,Arabis,Parryodes
1243317,Tuberosa Heist. ex Fabr.,Agave L.,Agave L.,Agave L.,,Polianthes L.,,Agave,Polianthes
1243318,Pothos Adans.,Agave L.,Agave L.,Agave L.,,Polianthes L.,,Agave,Polianthes
1243319,Zetocapnia Link & Otto,Agave L.,Agave L.,Agave L.,,Polianthes L.,,Agave,Polianthes
1243321,Robynsia Drapiez,Agave L.,Agave L.,Agave L.,,Polianthes L.,,Agave,Polianthes
1246655,Shuttleworthia Meisn.,Verbena L.,Verbena L.,Verbena L.,,Glandularia J.F.Gmel.,,Verbena,Glandularia
1248610,Sonchus strictus Pau,Rainiera stricta (Greene) Greene,Rainiera stricta (Greene) Greene,Rainiera stricta (Greene) Greene,Rainiera stricta,Sonchus leptocephalus Cass.,Sonchus leptocephalus,Rainiera,Sonchus
1249851,Prochnyanthes S.Watson,Agave L.,Agave L.,Agave L.,,Prochnyanthes S.Watson,,Agave,Prochnyanthes
1249853,× Bravanthes Cif. & Giacom.,Agave L.,Agave L.,Agave L.,,Polianthes L.,,Agave,Polianthes
1249854,Pseudobravoa Rose,Agave L.,Agave L.,Agave L.,,Polianthes L.,,Agave,Polianthes
1249856,Bravoa Lex.,Agave L.,Agave L.,Agave L.,,Polianthes L.,,Agave,Polianthes
1249857,Runyonia Rose,Agave L.,Agave L.,Agave L.,,Manfreda Salisb.,,Agave,Manfreda
1251085,Allibertia Marion ex Baker,Agave L.,Agave L.,Agave L.,,Manfreda Salisb.,,Agave,Manfreda
1251086,Coetocapnia Link & Otto,Agave L.,Agave L.,Agave L.,,Polianthes L.,,Agave,Polianthes
1251087,Polianthes L.,Agave L.,Agave L.,Agave L.,,Polianthes L.,,Agave,Polianthes
1251088,× Polifreda W.Ritchie & J.T.Lindstr.,Agave L.,Agave L.,Agave L.,,× Polifreda W.Ritchie & J.T.Lindstr.,,Agave,× Polifreda
1251089,Manfreda Salisb.,Agave L.,Agave L.,Agave L.,,Manfreda Salisb.,,Agave,Manfreda
1251090,Leichtlinia H.Ross,Agave L.,Agave L.,Agave L.,,Manfreda Salisb.,,Agave,Manfreda
1251839,Goniophlebium elatum Fée,Serpocaulon dissimile (L.) A.R.Sm.,Serpocaulon dissimile (L.) A.R.Sm.,Serpocaulon dissimile (L.) A.R.Sm.,Serpocaulon dissimile,Pecluma dulcis (Poir.) F.C.Assis & Salino,Pecluma dulcis,Serpocaulon,Pecluma
1252544,Helleranthus Small,Verbena L.,Verbena L.,Verbena L.,,Glandularia J.F.Gmel.,,Verbena,Glandularia
1252627,Glandularia J.F.Gmel.,Verbena L.,Verbena L.,Verbena L.,,Glandularia J.F.Gmel.,,Verbena,Glandularia
1256835,Verbenella Spach,Verbena L.,Verbena L.,Verbena L.,,Glandularia J.F.Gmel.,,Verbena,Glandularia
1256837,Uwarowia Bunge,Verbena L.,Verbena L.,Verbena L.,,Glandularia J.F.Gmel.,,Verbena,Glandularia
1260095,Eupatorium steviifolium DC.,Hatschbachiella tweedieana (Hook. & Arn.) R.M.King & H.Rob.,Hatschbachiella tweedieana (Hook. & Arn.) R.M.King & H.Rob.,Hatschbachiella tweedieana (Hook. & Arn.) R.M.King & H.Rob.,Hatschbachiella tweedieana,Austroeupatorium steviifolium (DC.) Mailhos & Bonif.,Austroeupatorium steviifolium,Hatschbachiella,Austroeupatorium
1260878,Litsea cinnamomea Blume,Neolitsea cinnamomea (Ridl.) Kosterm.,Neolitsea cinnamomea (Ridl.) Kosterm.,Neolitsea cinnamomea (Ridl.) Kosterm.,Neolitsea cinnamomea,Litsea cinnamomea Blume,Litsea cinnamomea,Neolitsea,Litsea
1262488,Floribunda F.Ritter,Cipocereus F.Ritter,Cipocereus F.Ritter,Cipocereus F.Ritter,,Arrojadoa Britton & Rose,,Cipocereus,Arrojadoa
1265991,Cottsia Dubard & Dop,Janusia A.Juss. ex Endl.,Janusia A.Juss. ex Endl.,Janusia A.Juss. ex Endl.,,Cottsia Dubard & Dop,,Janusia,Cottsia
1265992,Schwannia Endl.,Janusia A.Juss. ex Endl.,Janusia A.Juss. ex Endl.,Janusia A.Juss. ex Endl.,,Schwannia Endl.,,Janusia,Schwannia
1265994,Fimbriaria A.Juss.,Janusia A.Juss. ex Endl.,Janusia A.Juss. ex Endl.,Janusia A.Juss. ex Endl.,,Schwannia Endl.,,Janusia,Schwannia
1266267,Eupatorium steviifolium var. angustius DC.,Hatschbachiella tweedieana (Hook. & Arn.) R.M.King & H.Rob.,Hatschbachiella tweedieana (Hook. & Arn.) R.M.King & H.Rob.,Hatschbachiella tweedieana (Hook. & Arn.) R.M.King & H.Rob.,Hatschbachiella tweedieana,Austroeupatorium steviifolium (DC.) Mailhos & Bonif.,Austroeupatorium steviifolium,Hatschbachiella,Austroeupatorium
1272535,Trisetaria lapalmae H.Scholz,Trisetaria loeflingiana (L.) Paunero,Trisetaria loeflingiana (L.) Paunero,Trisetaria loeflingiana (L.) Paunero,Trisetaria loeflingiana,Aegialina lapalmae (H.Scholz) Quintanar & Barberá,Aegialina lapalmae,Trisetaria,Aegialina
1276014,Stoebe fasciculata Thunb.,Metalasia brevifolia (Lam.) Levyns,Metalasia brevifolia (Lam.) Levyns,Metalasia brevifolia (Lam.) Levyns,Metalasia brevifolia,Ifloga ambigua (L.) Druce,Ifloga ambigua,Metalasia,Ifloga
1276464,Hosackia alamosana Rose,Acmispon watsonii (Vasey & Rose) Brouillet,Acmispon watsonii (Vasey & Rose) Brouillet,Acmispon watsonii (Vasey & Rose) Brouillet,Acmispon watsonii,Hosackia alamosana Rose,Hosackia alamosana,Acmispon,Hosackia
1278926,Brachynema Griff.,Abrophyllum Hook.f.,Abrophyllum Hook.f.,Abrophyllum Hook.f.,,Sphenodesme Jack,,Abrophyllum,Sphenodesme
1278937,Claderia Raf.,Murraya J.Koenig,Murraya J.Koenig,Murraya J.Koenig,,Azadirachta A.Juss.,,Murraya,Azadirachta
1280937,Caerulocereus Guiggi,Pilosocereus Byles & G.D.Rowley,Pilosocereus Byles & G.D.Rowley,Pilosocereus Byles & G.D.Rowley,,"Xiquexique Lavor, Calvente & Versieux",,Pilosocereus,Xiquexique
1282962,Nimbo Dennst.,Murraya J.Koenig,Murraya J.Koenig,Murraya J.Koenig,,Bergera J.Koenig,,Murraya,Bergera
1283863,Dufrenoya Chatin,Dendrotrophe Miq.,Dendrotrophe Miq.,Dendrotrophe Miq.,,Dufrenoya Chatin,,Dendrotrophe,Dufrenoya
1285519,Weingartia jarmilae Halda & Horáček,Lobivia cinnabarina (Hook.) Britton & Rose,Lobivia cinnabarina (Hook.) Britton & Rose,Lobivia cinnabarina (Hook.) Britton & Rose,Lobivia cinnabarina,Echinopsis oligotricha (Cárdenas) M.Lowry,Echinopsis oligotricha,Lobivia,Echinopsis
1285628,Mariottia Guiggi,Micranthocereus Backeb.,Micranthocereus Backeb.,Micranthocereus Backeb.,,Coleocephalocereus Backeb.,,Micranthocereus,Coleocephalocereus
1286974,Parachionolaena M.O.Dillon & Sagást.,Chionolaena DC.,Chionolaena DC.,Chionolaena DC.,,Gnaphaliothamnus Kirp.,,Chionolaena,Gnaphaliothamnus
1290226,Siccobaccatus P.J.Braun & Esteves,Micranthocereus Backeb.,Micranthocereus Backeb.,Micranthocereus Backeb.,,Coleocephalocereus Backeb.,,Micranthocereus,Coleocephalocereus
1299612,Micropuntia Daston,Grusonia F.Rchb. ex Britton & Rose,Grusonia F.Rchb. ex Britton & Rose,Grusonia F.Rchb. ex Britton & Rose,,Micropuntia Daston,,Grusonia,Micropuntia
1308368,Echinopepon palmeri S.Watson,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii,Echinopepon insularis S.Watson,Echinopepon insularis,Brandegea,Echinopepon
1308372,Echinocystis brandegeei Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii,Echinopepon insularis S.Watson,Echinopepon insularis,Brandegea,Echinopepon
1315080,Falona Adans.,Cynosurus L.,Cynosurus L.,Cynosurus L.,,Falona Adans.,,Cynosurus,Falona
1334869,Arctotis lanata Thunb.,Haplocarpha lanata Less.,Haplocarpha lanata Less.,Haplocarpha lanata Less.,Haplocarpha lanata,Arctotis acaulis var. acaulis,Arctotis acaulis,Haplocarpha,Arctotis
1334870,Haplocarpha thunbergii Less.,Haplocarpha lanata Less.,Haplocarpha lanata Less.,Haplocarpha lanata Less.,Haplocarpha lanata,Arctotis acaulis var. acaulis,Arctotis acaulis,Haplocarpha,Arctotis
1338203,Opuntia colubrina A.Cast.,Salmonopuntia schickendantzii (F.A.C.Weber) Font & M.Köhler,Salmonopuntia schickendantzii (F.A.C.Weber) Font & M.Köhler,Salmonopuntia schickendantzii (F.A.C.Weber) Font & M.Köhler,Salmonopuntia schickendantzii,Opuntia colubrina A.Cast.,Opuntia colubrina,Salmonopuntia,Opuntia
1339118,Staphysagria Spach,Delphinium Tourn. ex L.,Delphinium Tourn. ex L.,Delphinium Tourn. ex L.,,Staphisagria Hill,,Delphinium,Staphisagria
1339926,Sympa riograndensis Ravenna,Herbertia lahue (Molina) Goldblatt,Herbertia lahue (Molina) Goldblatt,Herbertia lahue (Molina) Goldblatt,Herbertia lahue,Cypella brasiliensis (Baker) Roitman & J.A.Castillo,Cypella brasiliensis,Herbertia,Cypella
1340538,Ruschia promontorii L.Bolus,Amphibolia laevis (Aiton) H.E.K.Hartmann,Amphibolia laevis (Aiton) H.E.K.Hartmann,Amphibolia laevis (Aiton) H.E.K.Hartmann,Amphibolia laevis,Ruschia promontorii L.Bolus,Ruschia promontorii,Amphibolia,Ruschia
1340637,Rimacactus Mottram,Eriosyce Phil.,Eriosyce Phil.,Eriosyce Phil.,,Rimacactus Mottram,,Eriosyce,Rimacactus
1345137,Ruschia decumbens L.Bolus,Antimima defecta (L.Bolus) H.E.K.Hartmann,Antimima defecta (L.Bolus) H.E.K.Hartmann,Antimima defecta (L.Bolus) H.E.K.Hartmann,Antimima defecta,Ruschia decumbens L.Bolus,Ruschia decumbens,Antimima,Ruschia
1349031,Cintia Kníže & Říha,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Weingartia Werderm.,,Rebutia,Weingartia
1350817,Sulcorebutia Backeb.,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Weingartia Werderm.,,Rebutia,Weingartia
1350819,Scoparebutia Frič & Kreuz. ex Buining,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Lobivia Britton & Rose,,Rebutia,Lobivia
1350820,Rebulobivia Frič,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Aylostera Speg.,,Rebutia,Aylostera
1350821,Echinolobivia Y.Itô,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Aylostera Speg.,,Rebutia,Aylostera
1350822,Echinorebutia Frič ex Kreuz.,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Aylostera Speg.,,Rebutia,Aylostera
1350823,Setirebutia Frič,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Aylostera Speg.,,Rebutia,Aylostera
1350824,Gymnantha Y.Itô,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Weingartia Werderm.,,Rebutia,Weingartia
1350825,Gymnorebutia Doweld,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Weingartia Werderm.,,Rebutia,Weingartia
1350826,Cylindrorebutia Frič & Kreuz.,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Aylostera Speg.,,Rebutia,Aylostera
1352296,Spegazzinia Backeb.,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Weingartia Werderm.,,Rebutia,Weingartia
1353773,Behria Greene,Bessera Schult.f.,Bessera Schult.f.,Bessera Schult.f.,,Behria Greene,,Bessera,Behria
1366572,Cupressus funebris var. gracilis Carrière,Cupressus pendula Thunb.,Cupressus pendula Thunb.,Platycladus orientalis (L.) Franco,Platycladus orientalis,Cupressus funebris Endl.,Cupressus funebris,Platycladus,Cupressus
1366573,Cupressus funebris Endl.,Cupressus pendula Thunb.,Cupressus pendula Thunb.,Platycladus orientalis (L.) Franco,Platycladus orientalis,Cupressus funebris Endl.,Cupressus funebris,Platycladus,Cupressus
1366575,Juniperus quaternata Miq.,Cupressus pendula Thunb.,Cupressus pendula Thunb.,Platycladus orientalis (L.) Franco,Platycladus orientalis,Cupressus funebris Endl.,Cupressus funebris,Platycladus,Cupressus
